episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/allreduce_latency,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
nan,nan,nan,nan,0,1,4200,False,4200,0,1,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-23-08,1589088188,24.70439910888672,24.70439910888672,18374,ip-172-31-20-81,172.31.20.81,24.70439910888672,4200,1,3,00000,0,[],[],4200,4200,8741.756,15934.707,23.127,263.576,480.453,4200.0,44.17575757575758,36.57575757575758,0.3757575757575758,0.07447497678485832,0.0,0.2,5e-05,0.34581684930758044,-0.0006985585910804344,0.3465154062617909,0.3799318,-1.6226054540395426e-09,2.0552758945252042e-07,0.0
-21.0,-21.0,-21.0,1021.3333333333334,3,1,4200,False,8400,3,2,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-23-28,1589088208,20.638256072998047,45.342655181884766,18374,ip-172-31-20-81,172.31.20.81,45.342655181884766,8400,2,3,00000,0,"[-21.0, -21.0, -21.0]","[1026, 1028, 1010]",8400,8400,7365.92,15286.589,13.979,274.751,570.194,4200.0,41.12962962962962,39.614814814814814,0.46629629629629626,0.08584287510755179,0.0,0.1,5e-05,0.18006075670321783,-0.0008543652736327865,0.18091512561747522,0.50861734,1.6582005347944985e-09,1.7347516339241614e-07,0.0
-21.0,-21.0,-21.0,1016.2222222222222,6,1,4200,False,12600,9,3,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-23-49,1589088229,20.775330305099487,66.11798548698425,18374,ip-172-31-20-81,172.31.20.81,66.11798548698425,12600,3,3,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1015, 1008, 1011, 1021, 1007, 1020, 1026, 1028, 1010]",12600,12600,6931.085,15092.466,10.975,278.285,605.966,4200.0,40.91428571428571,39.699999999999996,0.4642857142857143,0.08584287510755177,0.0,0.05,5e-05,0.1188258147149375,-0.0003582868499286247,0.1191840973315817,0.73724085,-4.684324988508076e-09,3.030509949922182e-07,0.0
-21.0,-21.0,-21.0,1016.5,3,1,4200,False,16800,12,4,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-24-10,1589088250,20.844906091690063,86.96289157867432,18374,ip-172-31-20-81,172.31.20.81,86.96289157867432,16800,4,3,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1017, 1021, 1014, 1026, 1028, 1010, 1015, 1008, 1011, 1021, 1007, 1020]",16800,16800,6716.103,15010.375,9.41,279.806,625.363,4200.0,41.36296296296297,39.870370370370374,0.43259259259259253,0.08584287510755179,0.0,0.025,5e-05,0.11133553169554833,-0.000344766303896904,0.11167945204810663,0.66071546,3.379642327093858e-05,0.00036994140982366815,0.0
-21.0,-21.0,-21.0,1016.6470588235294,5,1,4200,False,21000,17,5,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-24-31,1589088271,20.835872173309326,107.79876375198364,18374,ip-172-31-20-81,172.31.20.81,107.79876375198364,21000,5,3,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1027, 1006, 1019, 1011, 1022, 1026, 1028, 1010, 1015, 1008, 1011, 1021, 1007, 1020, 1017, 1021, 1014]",21000,21000,6586.801,14959.606,8.518,280.756,637.639,4200.0,41.18148148148148,39.648148148148145,0.4466666666666666,0.08584287510755179,0.0,0.0125,5e-05,0.012809172837120113,-0.03699879918360349,0.04777436522823392,0.788946,0.1626886111317259,0.29643227205131994,0.0
-21.0,-21.0,-21.0,1017.9047619047619,4,1,4200,False,25200,21,6,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-24-51,1589088291,20.746826648712158,128.5455904006958,18374,ip-172-31-20-81,172.31.20.81,128.5455904006958,25200,6,3,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1026, 1025, 1030, 1012, 1026, 1028, 1010, 1015, 1008, 1011, 1021, 1007, 1020, 1017, 1021, 1014, 1027, 1006, 1019, 1011, 1022]",25200,25200,6477.979,14933.481,7.893,281.247,648.35,4200.0,40.61785714285715,39.59642857142858,0.48107142857142854,0.08584287510755177,0.0,0.018750000000000003,5e-05,0.04719734431780649,0.010527072559026155,0.0329507648606192,0.86280966,0.19837384987058063,0.25392312121888,0.0
-21.0,-21.0,-21.0,1016.5833333333334,3,1,4200,False,29400,24,7,f236b8b90aeb47fd9cd0e10be04a68d8,2020-05-10_05-25-12,1589088312,20.871417999267578,149.41700839996338,18374,ip-172-31-20-81,172.31.20.81,149.41700839996338,29400,7,3,00000,0,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1007, 1001, 1026, 1028, 1010, 1015, 1008, 1011, 1021, 1007, 1020, 1017, 1021, 1014, 1027, 1006, 1019, 1011, 1022, 1026, 1025, 1030, 1012]",29400,29400,6404.527,14928.375,7.427,281.343,655.786,4200.0,41.07037037037038,39.62962962962964,0.4651851851851852,0.08584287510755179,0.0,0.028125000000000004,5e-05,0.026498317379843105,0.005460290026597001,0.019368174485862255,0.885226,0.059372579996389424,0.08731647863081007,0.0
