episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
200.0,9.0,84.36,84.36,6,1,11044,False,228,11,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-03,1589080803,5.707253694534302,84.15909075737,27622,skbly7.local,192.168.1.5,84.15909075737,0,11,00000,0,"[146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 12.0, 25.0, 34.0, 19.0, 13.0, 29.0, 15.0, 25.0, 31.0, 26.0, 29.0, 16.0, 22.0, 18.0, 13.0, 25.0, 11.0, 34.0, 19.0, 20.0, 13.0, 18.0, 9.0, 22.0, 90.0, 15.0, 46.0, 29.0, 26.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0]","[146, 165, 200, 200, 200, 200, 12, 25, 34, 19, 13, 29, 15, 25, 31, 26, 29, 16, 22, 18, 13, 25, 11, 34, 19, 20, 13, 18, 9, 22, 90, 15, 46, 29, 26, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174]",0.7848432798700409,0.3400607177161168,1.1902642799905407,3.561,8985.347,7.831,11044,80384,10576,20,57.3375,63.400000000000006,0.0005000000237487257,17.770668,7.77862,20.90901,0.9441785
200.0,9.0,92.11,92.11,5,1,12048,False,233,12,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-09,1589080809,6.055661916732788,90.21475267410278,27622,skbly7.local,192.168.1.5,90.21475267410278,0,12,00000,0,"[200.0, 200.0, 176.0, 168.0, 134.0, 29.0, 15.0, 25.0, 31.0, 26.0, 29.0, 16.0, 22.0, 18.0, 13.0, 25.0, 11.0, 34.0, 19.0, 20.0, 13.0, 18.0, 9.0, 22.0, 90.0, 15.0, 46.0, 29.0, 26.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0]","[200, 200, 176, 168, 134, 29, 15, 25, 31, 26, 29, 16, 22, 18, 13, 25, 11, 34, 19, 20, 13, 18, 9, 22, 90, 15, 46, 29, 26, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200]",0.7541776612274839,0.33551840341144046,1.1894965260153791,4.112,7782.543,8.848,12048,88416,11584,22,67.2375,64.57499999999999,0.0005000000237487257,19.165865,-0.16189194,22.32069,0.6793239
200.0,9.0,100.55,100.55,5,1,13052,False,238,13,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-14,1589080814,5.080322980880737,95.29507565498352,27622,skbly7.local,192.168.1.5,95.29507565498352,0,13,00000,0,"[170.0, 200.0, 200.0, 200.0, 200.0, 29.0, 16.0, 22.0, 18.0, 13.0, 25.0, 11.0, 34.0, 19.0, 20.0, 13.0, 18.0, 9.0, 22.0, 90.0, 15.0, 46.0, 29.0, 26.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0]","[170, 200, 200, 200, 200, 29, 16, 22, 18, 13, 25, 11, 34, 19, 20, 13, 18, 9, 22, 90, 15, 46, 29, 26, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134]",0.7216437296942115,0.33031789381280896,1.1873507364321096,3.068,10430.43,6.782,13052,96448,12592,24,55.1875,65.225,0.0005000000237487257,21.456173,1.3180571,24.988464,0.7275077
200.0,9.0,109.86,109.86,6,1,14056,False,244,14,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-19,1589080819,5.156373023986816,100.45144867897034,27622,skbly7.local,192.168.1.5,100.45144867897034,0,14,00000,0,"[200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 11.0, 34.0, 19.0, 20.0, 13.0, 18.0, 9.0, 22.0, 90.0, 15.0, 46.0, 29.0, 26.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0]","[200, 200, 159, 139, 156, 200, 11, 34, 19, 20, 13, 18, 9, 22, 90, 15, 46, 29, 26, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200]",0.6806771488844582,0.32338690349998805,1.1833065330913413,3.314,9655.118,6.837,14056,104480,13600,26,51.971428571428575,65.39999999999999,0.0005000000237487257,19.62894,-5.4468317,26.206087,1.013035
200.0,9.0,119.12,119.12,6,1,15060,False,250,15,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-24,1589080824,5.1704699993133545,105.62191867828369,27622,skbly7.local,192.168.1.5,105.62191867828369,0,15,00000,0,"[157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 9.0, 22.0, 90.0, 15.0, 46.0, 29.0, 26.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0]","[157, 200, 200, 190, 134, 160, 9, 22, 90, 15, 46, 29, 26, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200]",0.6461006851561464,0.3174957398428757,1.1780573575368194,3.523,9084.049,6.47,15060,112512,14608,28,52.9,66.14285714285714,0.0005000000237487257,21.641674,-4.9947705,26.48071,-0.48946205
200.0,11.0,127.65,127.65,7,1,16064,False,257,16,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-30,1589080830,5.668500900268555,111.29041957855225,27622,skbly7.local,192.168.1.5,111.29041957855225,0,16,00000,0,"[165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 37.0, 41.0, 74.0, 121.0, 21.0, 48.0, 26.0, 22.0, 83.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0]","[165, 149, 200, 200, 128, 145, 103, 37, 41, 74, 121, 21, 48, 26, 22, 83, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160]",0.6134967882903942,0.31199605723306684,1.17105044372463,3.229,9909.243,7.226,16064,120544,15616,30,68.62222222222222,67.28888888888889,0.0005000000237487257,24.12669,1.3884673,28.883581,0.7782894
200.0,11.0,132.24,132.24,9,1,17068,False,266,17,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-38,1589080838,7.813218116760254,119.1036376953125,27622,skbly7.local,192.168.1.5,119.1036376953125,0,17,00000,0,"[30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 11.0, 29.0, 41.0, 54.0, 24.0, 55.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0]","[30, 90, 118, 108, 97, 119, 114, 137, 119, 11, 29, 41, 54, 24, 55, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103]",0.5697506587039114,0.30449321822967074,1.1623482936068816,3.467,9231.121,8.284,17068,128576,16624,32,82.11818181818181,69.76363636363637,0.0005000000237487257,23.499596,-7.8423114,30.536146,0.63378865
200.0,16.0,140.7,140.7,6,1,18072,False,272,18,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-45,1589080845,7.3165271282196045,126.4201648235321,27622,skbly7.local,192.168.1.5,126.4201648235321,0,18,00000,0,"[123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 34.0, 16.0, 83.0, 70.0, 135.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0]","[123, 138, 200, 200, 200, 199, 34, 16, 83, 70, 135, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119]",0.5395459820665199,0.299243534910348,1.156863590622901,3.752,8529.505,6.423,18072,136608,17632,34,85.36999999999999,71.09,0.0005000000237487257,22.123981,-8.087954,32.194324,0.58346164
200.0,28.0,146.98,146.98,5,1,19076,False,277,19,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-50,1589080850,5.015136957168579,131.43530178070068,27622,skbly7.local,192.168.1.5,131.43530178070068,0,19,00000,0,"[200.0, 191.0, 194.0, 200.0, 181.0, 101.0, 64.0, 74.0, 94.0, 200.0, 52.0, 44.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0]","[200, 191, 194, 200, 181, 101, 64, 74, 94, 200, 52, 44, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199]",0.5199626277837934,0.2957646277354256,1.1515571893745875,3.029,10566.245,7.26,19076,144640,18640,36,50.84285714285715,66.58571428571427,0.0005000000237487257,28.820831,-2.5627902,33.755997,2.2222788
200.0,28.0,150.97,150.97,7,1,20080,False,284,20,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-50-55,1589080855,5.005697965621948,136.44099974632263,27622,skbly7.local,192.168.1.5,136.44099974632263,0,20,00000,0,"[200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 166.0, 28.0, 82.0, 119.0, 156.0, 48.0, 153.0, 77.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0]","[200, 139, 126, 135, 131, 162, 135, 166, 28, 82, 119, 156, 48, 153, 77, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181]",0.49371771794760305,0.29091275391727145,1.1431518870661583,3.923,8157.793,6.357,20080,152672,19648,38,48.2,65.5875,0.0005000000237487257,30.773174,9.415154,34.912506,1.6059946
200.0,30.0,152.7,152.7,8,1,21084,False,292,21,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-01,1589080861,5.019644260406494,141.46064400672913,27622,skbly7.local,192.168.1.5,141.46064400672913,0,21,00000,0,"[117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 145.0, 105.0, 127.0, 164.0, 104.0, 85.0, 40.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0]","[117, 108, 92, 115, 134, 112, 166, 158, 145, 105, 127, 164, 104, 85, 40, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135]",0.4711846507526755,0.2867673946034206,1.1328670111265715,3.016,10611.02,6.765,21084,160704,20656,40,49.55714285714286,65.5,0.0005000000237487257,30.953688,9.934478,36.13595,1.55914
200.0,30.0,155.02,155.02,7,1,22088,False,299,22,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-06,1589080866,5.124742031097412,146.58538603782654,27622,skbly7.local,192.168.1.5,146.58538603782654,0,22,00000,0,"[178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 131.0, 156.0, 114.0, 115.0, 133.0, 196.0, 141.0, 74.0, 131.0, 169.0, 142.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0]","[178, 139, 131, 149, 111, 120, 174, 131, 156, 114, 115, 133, 196, 141, 74, 131, 169, 142, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158]",0.45450937075757275,0.28374345766304965,1.124141175834427,3.092,10348.082,6.796,22088,168736,21664,42,51.68571428571429,65.60000000000001,0.0005000000237487257,31.000315,2.7565289,38.393543,3.4628854
200.0,12.0,149.89,149.89,11,1,23092,False,310,23,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-11,1589080871,5.039230823516846,151.62461686134338,27622,skbly7.local,192.168.1.5,151.62461686134338,0,23,00000,0,"[121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 111.0, 169.0, 200.0, 133.0, 200.0, 174.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0]","[121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 111, 169, 200, 133, 200, 174, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174]",0.434263040477122,0.2789042193515458,1.107589458380629,4.117,7773.483,7.439,23092,176768,22672,44,48.771428571428565,65.57142857142857,0.0005000000237487257,29.006668,-9.363665,39.323067,1.1463513
